Time(s),PacketUID,Delay(ms)
5.11123,129927,411.233
5.11354,138835,13.5409
5.12453,138786,24.5316
5.17106,138805,71.0644
5.17722,138816,77.2206
5.20586,141270,5.86155
5.21488,141289,14.883
5.23841,141300,38.4142
5.24594,141319,45.9353
5.25686,129957,556.863
5.31614,143636,16.1445
5.32263,143666,22.6335
5.35889,143685,58.8881
5.37127,134286,471.271
5.37523,143655,75.2301
5.4142,132481,614.199
5.42239,136463,422.393
5.42919,146059,29.1937
5.43802,124677,938.02
5.44322,146010,43.2239
5.44929,129939,749.289
5.47584,146040,75.8416
5.51889,148407,18.8908
5.52605,148358,26.0541
5.54331,148388,43.3102
5.57795,138826,477.945
5.61422,150753,14.217
5.62795,146029,227.952
5.66436,148377,164.364
5.66613,150704,66.1315
5.68148,150723,81.477
5.68204,150734,82.0443
5.7373,153668,37.3006
5.73985,153687,39.8488
5.76933,153698,69.3256
5.78957,153717,89.568
5.80129,136425,801.288
5.85232,156154,52.315
5.85616,156135,56.1635
5.86562,156165,65.6242
5.8663,138788,766.302
5.87562,141272,675.624
5.92997,156184,129.975
5.93536,159131,35.3589
5.94617,159112,46.1745
6.02453,159142,124.53
6.03184,161933,31.8394
6.03563,122811,1635.63
6.03688,156175,236.877
6.041,138800,940.997
6.05066,120220,1750.66
6.11228,161944,112.283
6.11689,164862,16.8858
6.15302,164873,53.0186
6.17319,161914,173.189
6.22859,167859,28.5946
6.25185,150748,651.849
6.25285,167870,52.8471
6.29106,164843,191.057
6.33734,167840,137.339
6.45024,170633,150.241
6.46974,134290,1569.74
6.59667,173418,196.671
6.66765,136467,1667.65
6.7457,170652,445.702
6.76072,176245,260.717
6.76588,179204,165.881
6.7885,173437,388.504
6.91484,182025,214.835
6.93707,173388,537.073
6.96362,176225,463.621
6.99232,176234,492.316
6.99292,176215,492.918
7.00474,179174,404.743
7.02672,179193,426.72
7.02736,184954,227.357
7.03749,181995,337.485
7.05293,182014,352.927
7.06859,179184,468.586
7.06859,188359,168.586
7.07512,184924,275.123
7.08379,184943,283.794
7.12393,182005,423.926
7.15718,184934,357.18
7.15834,191671,158.338
7.1711,188329,271.104
7.20473,191641,204.729
7.23598,195238,135.982
7.26747,179214,667.466
7.28201,195208,182.015
7.28507,191651,285.074
7.29,188348,390.004
7.30687,191660,306.87
7.3119,195218,211.905
7.31209,195227,212.094
7.33317,198774,133.174
7.37032,198794,170.324
7.39357,198764,193.57
7.40017,188339,500.167
7.41151,202384,111.506
7.41546,202404,115.461
7.42604,176264,926.043
7.42973,206058,29.7305
7.45508,179223,855.084
7.48588,202374,185.884
7.52606,209075,26.0554
7.53648,195248,436.481
7.55036,198804,350.358
7.59983,206078,199.834
7.61117,212234,11.1707
7.62399,206067,223.992
7.64856,209095,148.563
7.66907,206048,269.07
7.73138,215073,31.3835
7.74644,212254,146.44
7.77975,202414,479.748
7.78235,209084,282.346
7.78509,215093,85.0911
7.79664,209065,296.642
7.82401,218223,24.0124
7.83392,212243,233.924
7.83652,218243,36.5187
7.8466,215082,146.595
7.874,206088,474
7.87561,212273,275.612
7.89416,212224,294.164
7.94396,215063,243.962
7.96062,209105,460.621
7.9628,221870,62.7975
8.03123,225336,31.229
8.03829,218213,238.287
8.07626,212264,476.255
8.11363,228360,13.6333
8.12632,215103,426.315
8.23607,231619,36.0678
8.23831,218253,438.308
8.31317,234489,13.1744
8.39427,221889,494.273
8.43209,237162,32.088
8.4458,225355,445.805
8.49106,225306,491.061
8.5126,228379,412.605
8.54586,228370,445.864
8.54875,240023,48.751
8.55794,188378,1657.94
8.56461,231638,364.608
8.58116,228330,481.16
8.59381,191690,1593.81
8.61909,242535,19.0936
8.64883,231589,448.834
8.65872,234508,358.715
8.67544,240012,175.439
8.6791,231629,479.095
8.69351,234459,393.506
8.72858,242524,128.578
8.74039,237132,340.392
8.7654,237181,365.401
8.77176,209114,1271.76
8.78612,234469,486.116
8.79616,242505,196.165
8.82553,245815,125.532
8.84703,245826,147.027
8.85452,245796,154.519
8.88566,237142,485.657
8.893,248448,92.9969
8.90378,248478,103.782
8.91958,240042,419.581
8.97102,239993,471.024
8.97827,251172,78.2652
8.99884,240003,498.839
9.03018,251202,130.176
9.03162,242515,431.617
9.03174,184973,2231.74
9.03714,242554,437.139
9.09439,253851,94.3874
9.09525,245806,395.252
9.09651,245845,396.506
9.15484,256765,54.8396
9.22722,259999,27.2228
9.22832,248458,428.315
9.24085,251182,340.846
9.25317,253861,253.168
9.27297,256756,172.973
9.27369,248467,473.686
9.32389,251191,423.892
9.37101,251221,471.009
9.38613,259990,186.134
9.41387,263102,113.87
9.43128,263111,131.281
9.44184,253870,441.838
9.44822,253900,448.221
9.52405,266065,124.05
9.55942,266056,159.423
9.60165,256786,501.647
9.65634,269150,156.342
9.67548,269159,175.475
9.6758,260020,475.802
9.67854,260010,478.538
9.73028,272287,130.282
9.73169,263141,431.688
9.75051,275368,50.5094
9.79162,263132,491.621
9.80496,269189,304.958
9.85568,266076,455.681
9.86302,272296,263.021
9.86481,266086,464.809
9.89308,272326,293.077
9.90895,281630,8.95345
9.91342,278587,113.416
9.96337,240033,1463.37
9.96989,269180,469.887
9.98536,269170,485.36
10.011,281669,111.034
10.0388,284821,38.8125
10.0461,281620,146.056
10.0606,275377,360.567
10.0658,284860,65.7514
10.1301,266095,730.061
10.1452,275407,445.214
10.1569,284811,156.888
10.1597,278636,359.731
10.1658,275398,465.822
10.1662,278606,366.249
10.1855,287875,85.4625
10.2364,281639,336.43
10.2518,287826,151.847
10.2686,284830,268.645
10.2757,278627,475.708
10.2918,278617,491.839
10.3178,290912,117.849
10.3261,287845,226.102
10.344,290961,144.003
10.3787,294414,78.6958
10.3831,281660,483.123
10.3984,290931,198.402
10.425,294384,125.043
10.4707,272307,870.731
10.4767,297276,76.7324
10.4986,284841,498.585
10.5161,297306,116.074
10.5337,300387,33.7297
10.5389,300417,38.9139
10.5439,287866,443.873
10.5533,297257,153.343
10.611,290952,410.997
10.6396,294365,339.576
10.643,303497,42.9722
10.682,300368,182.014
10.6958,294405,395.836
10.7169,306300,16.9354
10.7408,303527,140.794
10.7734,306330,73.4195
10.8053,308951,5.34173
10.8106,308921,10.5659
10.8621,303478,262.117
10.9053,311640,5.25829
10.9168,300378,416.764
10.9204,306281,220.4
10.9373,300398,437.31
10.9644,311610,64.428
11.0129,308902,212.892
11.0178,314614,17.8465
11.0654,314644,65.4188
11.0821,303488,482.052
11.1129,317731,12.8841
11.1321,311591,232.092
11.1406,306291,440.59
11.1869,317701,86.9342
11.1961,306311,496.079
11.2358,314595,235.802
11.2445,321071,44.5126
11.2497,321041,49.6967
11.2675,308932,467.541
11.3127,324204,12.7069
11.3137,311601,413.71
11.3342,324234,34.1686
11.3801,269142,1880.07
11.385,317682,285.014
11.3959,272279,1795.86
11.3961,314605,396.08
11.3998,314625,399.845
11.4049,327386,4.85016
11.4111,317692,311.122
11.4204,327356,20.3848
11.4448,275360,1744.78
11.4501,278589,1650.12
11.4633,281622,1563.32
11.4971,314635,497.134
11.499,321022,298.956
11.5082,330341,8.15456
11.5454,284813,1545.42
11.6122,287828,1512.19
11.6145,321032,414.497
11.6337,330371,133.659
11.6691,321062,469.136
11.6716,324185,371.59
11.6743,290914,1474.33
11.725,324215,425.001
11.7313,333371,131.341
11.7549,336030,54.9345
11.7571,324195,457.129
11.7836,327337,383.554
11.8161,339520,16.1441
11.9598,342384,59.7807
11.9746,336000,274.571
11.9988,330362,498.766
11.9989,330322,498.944
12.032,339490,231.986
12.0654,342354,165.351
12.0767,333322,476.744
12.0862,345393,86.2255
12.1177,348537,17.6816
12.1452,345363,145.229
12.1483,336011,448.273
12.1571,348507,57.1336
12.1756,324187,875.632
12.1829,336021,482.866
12.1881,335981,488.148
12.1973,294397,1897.33
12.2075,352201,7.50203
12.213,352171,13.0462
12.2577,339511,457.719
12.3056,355537,5.56045
12.3109,355507,10.8646
12.3149,342335,414.949
12.344,342345,444.017
12.4059,359221,5.86808
12.4114,359251,11.3922
12.4414,345374,441.44
12.4473,345354,447.263
12.4915,333352,891.52
12.5224,352182,322.397
12.53,348488,430.02
12.5777,352152,377.658
12.6283,355488,328.304
12.6576,345344,657.606
12.6672,359202,267.235
12.6724,355518,372.439
12.6932,339471,893.246
12.6989,352162,498.904
12.7615,352192,561.511
12.7705,359232,370.491
12.8362,355528,536.238
12.8603,348518,760.292
12.878,359212,477.968
12.9861,359242,586.128
