Time(s),PacketUID,Delay(ms)
5.71828,70794,18.2824
5.76501,70792,65.0149
5.80485,71553,4.85015
5.83122,71554,31.2182
5.83587,71552,35.8709
5.90485,73398,4.85015
5.91002,73399,10.0222
5.97122,73397,71.2213
6.00485,74230,4.85015
6.01775,74231,17.7542
6.02551,74229,25.5069
6.11056,75802,10.5581
6.15573,75801,55.7269
6.16873,75803,68.7331
6.20485,76561,4.85015
6.21014,76562,10.1422
6.30485,77353,4.85015
6.32379,77354,23.7862
6.33661,76560,136.605
6.34725,77352,47.2538
6.40485,77487,4.85015
6.46972,77488,69.7179
6.50901,79143,9.00638
6.53659,79142,36.594
6.56546,77486,165.461
6.60485,79925,4.85018
6.61285,79141,112.853
6.63732,79924,37.3241
6.70485,81578,4.85015
6.71485,81579,14.8535
6.78455,79923,184.552
6.80582,82539,5.81611
6.81571,81577,115.708
6.81729,82538,17.287
6.90485,84006,4.85015
6.9103,84007,10.3022
6.96471,82537,164.713
7.01094,84987,10.9422
7.01233,84986,12.3333
7.08057,84005,180.565
7.11369,86108,13.6911
7.15373,86109,53.7304
7.15412,84985,154.123
7.19351,86107,93.5054
7.20485,86571,4.85015
7.21745,86572,17.447
7.23448,86570,34.4776
7.31796,88253,17.9629
7.3642,88254,64.2
7.40485,89067,4.85015
7.42609,89068,26.0862
7.52514,90757,25.1355
7.54234,90756,42.3418
7.5875,89066,187.497
7.60417,90755,104.169
7.60485,91793,4.85015
7.61719,91794,17.1942
7.6385,91792,38.5031
7.76314,92608,63.1437
7.78639,92609,86.3852
7.80485,94398,4.85018
7.81511,94397,15.1069
7.8805,92607,180.505
7.89796,94396,97.957
7.91833,95501,18.334
7.96278,95499,62.7794
8.02414,95500,124.143
8.03185,97166,31.8519
8.0398,97164,39.7954
8.04187,97165,41.8657
8.11403,98091,14.0304
8.14372,98092,43.7239
8.20485,99629,4.85015
8.24428,98090,144.283
8.25964,99630,59.6352
8.26688,99628,66.8802
8.3051,100661,5.09711
8.32279,100662,22.7903
8.40485,102274,4.85015
8.42275,102275,22.7462
8.44786,100660,147.864
8.47026,102273,70.2649
8.51052,103321,10.5164
8.59052,103322,90.522
8.60485,105101,4.85018
8.64017,103320,140.173
8.66149,105099,61.4871
8.67184,105100,71.8377
8.70485,105652,4.85015
8.71062,105653,10.6222
8.72072,105651,20.7229
8.81729,107005,17.2942
8.82175,107004,21.7496
8.90506,107003,105.065
8.91034,107966,10.3422
8.92741,107964,27.4076
8.93274,107965,32.7395
9.01163,109620,11.6324
9.06275,109619,62.7518
9.10485,110739,4.85015
9.11517,110740,15.1742
9.13581,109618,135.807
9.14135,110738,41.3517
9.20587,112363,5.8652
9.22155,112364,21.5462
9.2668,112362,66.8049
9.30485,113238,4.85015
9.32094,113237,20.9429
9.34975,113239,49.7454
9.41603,114903,16.0313
9.42667,114904,26.6693
9.49963,114902,99.6291
9.50485,115929,4.85015
9.51006,115930,10.0622
9.58378,115928,83.7809
9.60485,117567,4.85018
9.60741,117566,7.4114
9.65713,117565,57.129
9.70485,118665,4.85015
9.71807,118666,18.0742
9.72591,118664,25.9072
9.80485,120183,4.85018
9.83493,120182,34.9295
9.86304,120181,63.0427
9.90485,120947,4.85015
9.90996,120948,9.96218
9.92038,120946,20.3829
10.0196,122654,19.5933
10.0411,122655,41.0507
10.0624,122653,62.4358
10.1112,123589,11.1822
10.1339,123587,33.921
10.1652,123588,65.1761
10.2049,125202,4.85015
10.2158,125203,15.7942
10.2839,125201,83.8927
10.3112,126222,11.1822
10.3175,126221,17.519
10.365,126220,65.0372
10.4049,127688,4.85018
10.4236,127687,23.6464
10.4862,127686,86.2494
10.5104,128815,10.4422
10.5158,128814,15.7866
10.5419,128813,41.9044
10.6049,130251,4.85018
10.6173,130250,17.3349
10.6733,130249,73.2772
10.7101,131246,10.0822
10.7268,131244,26.809
10.7291,131245,29.1439
10.808,132867,7.99155
10.809,132866,8.95772
10.8695,132865,69.5096
10.9049,133879,4.85015
10.9209,133878,20.9429
11.0233,135254,23.2598
11.0359,135255,35.8526
11.1049,136252,4.85015
11.1439,135253,143.875
11.1522,136251,52.2239
11.2538,137735,53.8225
11.316,138923,16.0159
11.3535,137734,153.525
11.3735,138922,73.5237
11.4071,140517,7.14816
11.4457,140518,45.6566
11.4964,140516,96.3736
11.5211,141570,21.0506
11.5446,141571,44.568
11.5485,141569,48.5347
11.6069,143070,6.91207
11.617,143071,16.9538
11.7109,144139,10.9222
11.7133,144138,13.3331
11.7663,143069,166.27
11.7861,144137,86.111
11.8049,145487,4.85018
11.8123,145486,12.2947
11.8643,145485,64.3407
11.9103,146780,10.3222
11.9236,146778,23.5591
11.943,146779,43.0428
12.0049,148535,4.85018
12.0143,148534,14.3498
12.0723,148533,72.2713
12.11,149611,9.98218
12.1203,149609,20.3426
12.1257,149610,25.7068
12.2102,151104,10.2022
12.2235,151103,23.508
12.278,151102,77.981
12.3049,152220,4.85015
12.3101,152221,10.1422
12.4051,153803,5.13009
12.4826,153802,82.6363
